"","time","action","age_interval","gender","virus_type"
"1",5,"infected","10-19","men",1
"2",8,"infected","50-59","women",1
"3",9,"infected","20-29","women",1
"4",9,"infected","50-59","women",1
"5",10,"treatment","30-39","women",1
"6",11,"infected","20-29","women",1
"7",13,"infected","30-39","men",1
"8",13,"infected","30-39","women",1
"9",13,"infected","70-79","women",1
"10",13,"infected","30-39","women",1
"11",14,"infected","60-69","women",1
"12",14,"infected","60-69","women",1
"13",14,"infected","40-49","women",1
"14",15,"treatment","10-19","men",1
"15",15,"infected","80-89","women",1
"16",15,"infected","60-69","women",1
"17",16,"infected","10-19","women",1
"18",16,"infected","60-69","women",1
"19",16,"infected","60-69","women",1
"20",17,"infected","50-59","men",1
"21",17,"infected","40-49","women",1
"22",17,"infected","50-59","men",1
"23",17,"infected","40-49","men",1
"24",17,"infected","0-9","men",1
"25",17,"infected","40-49","women",1
"26",18,"treatment","50-59","women",1
"27",18,"infected","60-69","men",1
"28",18,"infected","50-59","men",1
"29",18,"infected","40-49","women",1
"30",18,"infected","0-9","men",1
"31",18,"infected","60-69","women",1
"32",18,"infected","20-29","women",1
"33",18,"infected","50-59","women",1
"34",18,"infected","0-9","women",1
"35",19,"treatment","50-59","women",1
"36",19,"infected","0-9","men",1
"37",19,"infected","20-29","men",1
"38",19,"infected","50-59","men",1
"39",19,"infected","40-49","women",1
"40",19,"infected","50-59","women",1
"41",19,"infected","40-49","men",1
"42",19,"infected","40-49","women",1
"43",19,"infected","70-79","women",1
"44",19,"infected","30-39","women",1
"45",19,"infected","50-59","women",1
"46",19,"infected","70-79","women",1
"47",19,"infected","10-19","women",1
"48",19,"infected","40-49","women",1
"49",19,"infected","20-29","women",1
"50",19,"infected","60-69","women",1
"51",19,"infected","40-49","women",1
"52",19,"infected","10-19","women",1
"53",20,"infected","10-19","women",1
"54",20,"infected","60-69","women",1
"55",20,"infected","60-69","men",1
"56",20,"infected","60-69","men",1
"57",20,"infected","30-39","women",1
"58",20,"infected","20-29","men",1
"59",20,"infected","0-9","men",1
"60",20,"infected","30-39","women",1
"61",20,"infected","0-9","women",1
"62",20,"infected","70-79","men",1
"63",20,"infected","0-9","women",1
"64",20,"infected","30-39","women",1
"65",20,"infected","30-39","men",1
"66",20,"infected","40-49","women",1
"67",20,"infected","50-59","men",1
"68",20,"infected","30-39","men",1
"69",20,"infected","30-39","men",1
"70",21,"treatment","20-29","women",1
"71",21,"infected","40-49","men",1
"72",21,"infected","0-9","women",1
"73",21,"infected","50-59","men",1
"74",21,"infected","30-39","women",1
"75",21,"infected","50-59","women",1
"76",21,"infected","30-39","women",1
"77",21,"infected","0-9","men",1
"78",21,"infected","30-39","men",1
"79",21,"infected","40-49","women",1
"80",21,"infected","40-49","women",1
"81",21,"infected","10-19","men",1
"82",21,"infected","80-89","men",1
"83",21,"infected","40-49","women",1
"84",22,"infected","30-39","men",1
"85",22,"infected","30-39","men",1
"86",22,"infected","30-39","men",1
"87",22,"infected","50-59","women",1
"88",22,"infected","10-19","women",1
"89",22,"infected","40-49","women",1
"90",22,"infected","0-9","women",1
"91",22,"infected","30-39","men",1
"92",22,"infected","80-89","men",1
"93",22,"infected","40-49","men",1
"94",22,"infected","30-39","men",1
"95",22,"infected","30-39","men",1
"96",22,"infected","40-49","men",1
"97",22,"infected","50-59","women",1
"98",22,"infected","20-29","women",1
"99",22,"infected","50-59","men",1
"100",22,"infected","70-79","men",1
"101",22,"infected","50-59","women",1
"102",22,"infected","30-39","women",1
"103",22,"infected","80-89","women",1
"104",22,"infected","60-69","men",1
"105",22,"infected","0-9","women",1
"106",22,"infected","60-69","women",1
"107",22,"infected","30-39","women",1
"108",22,"infected","40-49","men",1
"109",22,"infected","30-39","women",1
"110",23,"treatment","30-39","women",1
"111",23,"infected","20-29","men",1
"112",23,"infected","30-39","men",1
"113",23,"infected","30-39","women",1
"114",23,"infected","0-9","women",1
"115",23,"infected","20-29","women",1
"116",23,"infected","50-59","women",1
"117",23,"infected","80-89","women",1
"118",23,"infected","50-59","women",1
"119",23,"infected","20-29","women",1
"120",23,"infected","40-49","men",1
"121",23,"infected","40-49","women",1
"122",23,"infected","30-39","women",1
"123",23,"infected","60-69","women",1
"124",23,"infected","10-19","women",1
"125",23,"infected","50-59","women",1
"126",23,"infected","0-9","women",1
"127",23,"infected","50-59","women",1
"128",23,"infected","60-69","women",1
"129",24,"treatment","60-69","women",1
"130",24,"infected","40-49","men",1
"131",24,"infected","60-69","women",1
"132",24,"infected","50-59","women",1
"133",24,"infected","10-19","men",1
"134",24,"infected","40-49","men",1
"135",24,"infected","20-29","women",1
"136",24,"infected","20-29","men",1
"137",24,"infected","30-39","men",1
"138",24,"infected","50-59","men",1
"139",24,"infected","30-39","men",1
"140",25,"treatment","80-89","women",1
"141",25,"infected","20-29","women",1
"142",25,"infected","20-29","women",1
"143",25,"infected","20-29","men",1
"144",25,"infected","40-49","men",1
"145",25,"infected","20-29","men",1
"146",25,"infected","30-39","men",1
"147",25,"infected","40-49","men",1
"148",25,"infected","90+","women",1
"149",25,"infected","10-19","women",1
"150",25,"infected","60-69","women",1
"151",25,"infected","60-69","men",1
"152",25,"infected","40-49","men",1
"153",25,"infected","60-69","women",1
"154",25,"infected","30-39","men",1
"155",25,"infected","50-59","women",1
"156",25,"infected","30-39","men",1
"157",25,"infected","30-39","men",1
"158",25,"infected","50-59","men",1
"159",25,"infected","70-79","women",1
"160",26,"treatment","60-69","women",1
"161",26,"infected","60-69","women",1
"162",26,"infected","60-69","women",1
"163",26,"infected","10-19","men",1
"164",26,"infected","30-39","women",1
"165",26,"infected","20-29","men",1
"166",26,"infected","50-59","women",1
"167",26,"infected","10-19","men",1
"168",26,"infected","40-49","women",1
"169",26,"infected","30-39","women",1
"170",27,"dead","30-39","men",1
"171",27,"infected","30-39","women",1
"172",27,"infected","30-39","women",1
"173",27,"infected","50-59","men",1
"174",27,"infected","10-19","men",1
"175",27,"infected","40-49","men",1
"176",27,"infected","20-29","men",1
"177",27,"infected","30-39","men",1
"178",27,"infected","20-29","men",1
"179",27,"infected","30-39","women",1
"180",27,"infected","20-29","men",1
"181",27,"infected","30-39","men",1
"182",27,"infected","10-19","men",1
"183",27,"infected","40-49","women",1
"184",28,"treatment","0-9","men",1
"185",28,"infected","0-9","women",1
"186",28,"infected","30-39","women",1
"187",29,"treatment","40-49","women",1
"188",29,"infected","60-69","men",1
"189",29,"infected","50-59","women",1
"190",29,"infected","60-69","women",1
"191",29,"infected","40-49","women",1
"192",29,"infected","40-49","women",1
"193",30,"dead","10-19","women",1
"194",30,"infected","10-19","men",1
"195",30,"infected","0-9","women",1
"196",30,"infected","60-69","men",1
"197",30,"infected","60-69","women",1
"198",30,"infected","70-79","women",1
"199",31,"treatment","0-9","men",1
"200",31,"infected","10-19","men",1
"201",31,"infected","10-19","men",1
