time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,989,1,0,0
2.0,26,964,26,2,0
3.0,195,795,195,7,0
4.0,571,419,571,14,0
5.0,817,173,817,18,0
6.0,934,56,934,19,0
7.0,969,21,969,20,0
8.0,982,8,982,20,0
9.0,987,3,987,20,0
10.0,988,1,988,20,0
11.0,989,0,989,20,0
12.0,966,0,966,20,0
13.0,802,0,802,20,0
14.0,433,0,433,20,0
15.0,191,0,191,20,0
16.0,73,0,73,18,2
17.0,34,0,34,13,7
18.0,14,0,14,6,14
19.0,5,0,5,2,18
20.0,2,0,2,1,19
21.0,0,0,0,0,20
22.0,0,0,0,0,20
23.0,0,0,0,0,20
24.0,0,0,0,0,20
25.0,0,0,0,0,20
26.0,0,0,0,0,20
27.0,0,0,0,0,20
28.0,0,0,0,0,20
29.0,0,0,0,0,20
30.0,0,0,0,0,20
31.0,0,0,0,0,20
32.0,0,0,0,0,20
33.0,0,0,0,0,20
34.0,0,0,0,0,20
35.0,0,0,0,0,20
36.0,0,0,0,0,20
37.0,0,0,0,0,20
38.0,0,0,0,0,20
39.0,0,0,0,0,20
40.0,0,0,0,0,20
41.0,0,0,0,0,20
42.0,0,0,0,0,20
43.0,0,0,0,0,20
44.0,0,0,0,0,20
45.0,0,0,0,0,20
46.0,0,0,0,0,20
47.0,0,0,0,0,20
48.0,0,0,0,0,20
49.0,0,0,0,0,20
50.0,0,0,0,0,20
51.0,0,0,0,0,20
52.0,0,0,0,0,20
53.0,0,0,0,0,20
54.0,0,0,0,0,20
55.0,0,0,0,0,20
56.0,0,0,0,0,20
57.0,0,0,0,0,20
58.0,0,0,0,0,20
59.0,0,0,0,0,20
60.0,0,0,0,0,20
61.0,0,0,0,0,20
62.0,0,0,0,0,20
63.0,0,0,0,0,20
64.0,0,0,0,0,20
65.0,0,0,0,0,20
66.0,0,0,0,0,20
67.0,0,0,0,0,20
68.0,0,0,0,0,20
69.0,0,0,0,0,20
70.0,0,0,0,0,20
71.0,0,0,0,0,20
72.0,0,0,0,0,20
73.0,0,0,0,0,20
74.0,0,0,0,0,20
75.0,0,0,0,0,20
76.0,0,0,0,0,20
77.0,0,0,0,0,20
78.0,0,0,0,0,20
79.0,0,0,0,0,20
80.0,0,0,0,0,20
81.0,0,0,0,0,20
82.0,0,0,0,0,20
83.0,0,0,0,0,20
84.0,0,0,0,0,20
85.0,0,0,0,0,20
86.0,0,0,0,0,20
87.0,0,0,0,0,20
88.0,0,0,0,0,20
89.0,0,0,0,0,20
90.0,0,0,0,0,20
91.0,0,0,0,0,20
92.0,0,0,0,0,20
93.0,0,0,0,0,20
94.0,0,0,0,0,20
95.0,0,0,0,0,20
96.0,0,0,0,0,20
97.0,0,0,0,0,20
98.0,0,0,0,0,20
99.0,0,0,0,0,20
100.0,0,0,0,0,20
